104;Base, Aspects, States, InterfaceFields, Advice, Pointcuts, InterTypeConstructors, ;11531;11863;332;2,79861755036669
106;Base, Aspects, States, InterfaceFields, AspectFields, Advice, Pointcuts, InterTypeConstructors, ;11723,5;11882;158,5;1,33395051338158
108;Base, Aspects, States, InterfaceFields, AspectFields, Advice, Pointcuts, InterTypeConstructors, InterTypeFields, ;11857,5;12064;206,5;1,71170424403184
110;Base, Aspects, States, InterfaceFields, Advice, Pointcuts, InterTypeMethods, InterTypeFields, ;11826,5;11821;-5,5;-0,0465273665510466
112;Base, Aspects, States, InterfaceFields, AspectFields, Advice, Pointcuts, InterTypeMethods, InterTypeFields, ;12019;11941,5;-77,5;-0,648997194657284
114;Base, Aspects, States, InterfaceFields, AspectFields, Advice, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11818;12187;369;3,02781652580619
116;Base, Aspects, States, ClassFields, ;11542;11990,5;448,5;3,74046119844877
118;Base, Aspects, States, ClassFields, InterTypeConstructors, ;11475;11845;370;3,1236808780076
120;Base, Aspects, States, ClassFields, InterTypeMethods, InterTypeFields, ;11770,5;11923,5;153;1,28318027424834
122;Base, Aspects, States, ClassFields, Pointcuts, InterTypeFields, ;11705,5;11959,5;254;2,12383460847025
124;Base, Aspects, States, ClassFields, Pointcuts, InterTypeMethods, InterTypeFields, ;11800;11892;92;0,77362933064245
126;Base, Aspects, States, ClassFields, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11599;11928,5;329,5;2,76229198977239
128;Base, Aspects, States, ClassFields, Pointcuts, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11733;11844,5;111,5;0,941365190594794
130;Base, Aspects, States, ClassFields, Advice, InterTypeFields, ;11636;11918,5;282,5;2,37026471451945
132;Base, Aspects, States, ClassFields, Advice, InterTypeConstructors, InterTypeFields, ;11569;11945;376;3,14776056927585
134;Base, Aspects, States, ClassFields, Advice, Pointcuts, InterTypeConstructors, ;11464,5;11914,5;450;3,77691048722146
136;Base, Aspects, States, ClassFields, Advice, Pointcuts, InterTypeConstructors, InterTypeFields, ;11598,5;11743;144,5;1,23052030997189
138;Base, Aspects, States, ClassFields, Advice, Pointcuts, InterTypeMethods, ;11626;11820;194;1,64128595600677
140;Base, Aspects, States, ClassFields, Advice, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11559;11801,5;242,5;2,05482353938059
142;Base, Aspects, States, ClassFields, Advice, Pointcuts, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11693;11789;96;0,81431843243702
144;Base, Aspects, States, ClassFields, InterfaceFields, InterTypeFields, ;11641,5;11876,5;235;1,97869742769335
146;Base, Aspects, States, ClassFields, InterfaceFields, InterTypeConstructors, InterTypeFields, ;11574,5;12007;432,5;3,60206546181394
148;Base, Aspects, States, ClassFields, InterfaceFields, InterTypeMethods, InterTypeConstructors, ;11535;11900,5;365,5;3,07129952523003
150;Base, Aspects, States, ClassFields, InterfaceFields, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11669;11738;69;0,587834384051803
152;Base, Aspects, States, ClassFields, InterfaceFields, Advice, InterTypeFields, ;11601,5;11864,5;263;2,21669686881032
154;Base, Aspects, States, ClassFields, InterfaceFields, Advice, InterTypeMethods, InterTypeFields, ;11696;11895;199;1,67297183690626
156;Base, Aspects, States, ClassFields, InterfaceFields, Advice, InterTypeMethods, InterTypeConstructors, ;11495;11988,5;493,5;4,11644492638779
158;Base, Aspects, States, ClassFields, InterfaceFields, Advice, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11629;11915,5;286,5;2,40443120305484
160;Base, Aspects, States, ClassFields, InterfaceFields, Pointcuts, InterTypeConstructors, InterTypeFields, ;11604;12031;427;3,54916465796691
162;Base, Aspects, States, ClassFields, InterfaceFields, Advice, Pointcuts, InterTypeConstructors, ;11430;11803;373;3,16021350504109
164;Base, Aspects, States, ClassFields, InterfaceFields, Advice, Pointcuts, InterTypeConstructors, InterTypeFields, ;11564;12198,5;634,5;5,20145919580277
166;Base, Aspects, States, ClassFields, InterfaceFields, Advice, Pointcuts, InterTypeMethods, ;11591,5;11916,5;325;2,72731087148073
168;Base, Aspects, States, ClassFields, InterfaceFields, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11564,5;11825;260,5;2,2029598308668
170;Base, Aspects, States, ClassFields, InterfaceFields, Pointcuts, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11698,5;11836;137,5;1,16171003717471
172;Base, Aspects, States, ClassFields, AspectFields, InterTypeFields, ;11868,5;11893;24,5;0,206003531489117
174;Base, Aspects, States, ClassFields, AspectFields, InterTypeConstructors, InterTypeFields, ;11801,5;12074;272,5;2,2569156865993
176;Base, Aspects, States, ClassFields, AspectFields, InterTypeMethods, InterTypeConstructors, ;11762;11930,5;168,5;1,41234650685219
178;Base, Aspects, States, ClassFields, AspectFields, Pointcuts, InterTypeFields, ;11898;12084;186;1,53922542204567
180;Base, Aspects, States, ClassFields, AspectFields, Pointcuts, InterTypeConstructors, ;11697;11741;44;0,374755131590149
182;Base, Aspects, States, ClassFields, InterfaceFields, AspectFields, InterTypeConstructors, InterTypeFields, ;11767;11816;49;0,414691943127963
184;Base, Aspects, States, ClassFields, InterfaceFields, AspectFields, InterTypeMethods, InterTypeFields, ;11928,5;11959,5;31;0,259208160876284
186;Base, Aspects, States, ClassFields, InterfaceFields, AspectFields, Pointcuts, InterTypeMethods, InterTypeFields, ;11958;11877;-81;-0,681990401616574
188;Base, Aspects, States, ClassFields, InterfaceFields, AspectFields, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11757;12246;489;3,99314061734444
190;Base, Aspects, States, ClassFields, AspectFields, Advice, ;11694,5;12043;348,5;2,89379722660466
192;Base, Aspects, States, ClassFields, AspectFields, Advice, InterTypeConstructors, InterTypeFields, ;11761,5;11950;188,5;1,57740585774059
194;Base, Aspects, States, ClassFields, AspectFields, Advice, InterTypeMethods, InterTypeFields, ;11923;11905,5;-17,5;-0,146990886565035
196;Base, Aspects, States, ClassFields, InterfaceFields, AspectFields, Advice, InterTypeMethods, ;11754,5;12046,5;292;2,4239405636492
198;Base, Aspects, States, ClassFields, InterfaceFields, AspectFields, Advice, InterTypeConstructors, ;11593;11948,5;355,5;2,97526886220028
200;Base, Aspects, States, ClassFields, AspectFields, Advice, Pointcuts, ;11724;11864,5;140,5;1,18420498124658
202;Base, Aspects, States, ClassFields, AspectFields, Advice, Pointcuts, InterTypeConstructors, ;11657;11938;281;2,35382811191154
204;Base, Aspects, States, ClassFields, InterfaceFields, AspectFields, Advice, Pointcuts, InterTypeFields, ;11823,5;12028,5;205;1,70428565490293
206;Base, Aspects, States, ClassFields, AspectFields, Advice, Pointcuts, InterTypeMethods, ;11818,5;12015,5;197;1,63954891598353
208;Base, Aspects, States, ClassFields, AspectFields, Advice, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11751,5;12209,5;458;3,75117736189033
210;Base, Aspects, States, AspectConstructors, InterTypeFields, ;11634;11978,5;344,5;2,87598614183746
212;Base, Aspects, States, AspectConstructors, InterTypeConstructors, InterTypeFields, ;11567;12037,5;470,5;3,90861889927311
214;Base, Aspects, States, AspectConstructors, InterTypeMethods, InterTypeConstructors, ;11527,5;11986;458,5;3,82529617887535
216;Base, Aspects, States, AspectConstructors, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11661,5;11880,5;219;1,84335676107908
218;Base, Aspects, States, AspectConstructors, Pointcuts, InterTypeFields, ;11663,5;12004;340,5;2,83655448183939
220;Base, Aspects, States, AspectConstructors, Pointcuts, InterTypeMethods, InterTypeFields, ;11758;11996;238;1,9839946648883
222;Base, Aspects, States, AspectConstructors, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11557;11910,5;353,5;2,96796943873053
224;Base, Aspects, States, AspectConstructors, Advice, ;11460;12025,5;565,5;4,70250717225895
226;Base, Aspects, States, AspectConstructors, Advice, InterTypeConstructors, ;11393;12367,5;974,5;7,8795229431979
228;Base, Aspects, States, AspectConstructors, Advice, Pointcuts, InterTypeConstructors, ;11422,5;11911;488,5;4,10125094450508
230;Base, Aspects, States, AspectConstructors, Advice, Pointcuts, InterTypeMethods, ;11584;11959;375;3,13571368843549
232;Base, Aspects, States, AspectConstructors, Advice, InterTypeMethods, InterTypeConstructors, ;11487,5;12174;686,5;5,63906686380811
234;Base, Aspects, States, AspectConstructors, Advice, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11621,5;12009;387,5;3,22674660671163
236;Base, Aspects, States, AspectConstructors, AspectFields, ;11692,5;11940,5;248;2,07696495121645
238;Base, Aspects, States, AspectConstructors, AspectFields, InterTypeConstructors, InterTypeFields, ;11759,5;12011,5;252;2,09798942679932
240;Base, Aspects, States, AspectConstructors, AspectFields, InterTypeMethods, InterTypeConstructors, ;11720;11900;180;1,5126050420168
242;Base, Aspects, States, AspectConstructors, AspectFields, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11854;12206,5;352,5;2,88780567730308
244;Base, Aspects, States, AspectConstructors, AspectFields, Advice, InterTypeFields, ;11786,5;12011,5;225;1,87320484535654
246;Base, Aspects, States, AspectConstructors, AspectFields, Advice, InterTypeConstructors, ;11585,5;11974,5;389;3,24856987765669
248;Base, Aspects, States, AspectConstructors, AspectFields, Pointcuts, InterTypeFields, ;11856;11967;111;0,927550764602657
250;Base, Aspects, States, AspectConstructors, AspectFields, Pointcuts, InterTypeConstructors, InterTypeFields, ;11789;12018,5;229,5;1,90955610101093
252;Base, Aspects, States, AspectConstructors, AspectFields, Advice, Pointcuts, InterTypeConstructors, ;11615;12224,5;609,5;4,98588899341486
254;Base, Aspects, States, AspectConstructors, AspectFields, Advice, Pointcuts, InterTypeConstructors, InterTypeFields, ;11749;11773,5;24,5;0,20809444939907
256;Base, Aspects, States, AspectConstructors, AspectFields, Advice, Pointcuts, InterTypeMethods, ;11776,5;12012;235,5;1,96053946053947
258;Base, Aspects, States, AspectConstructors, AspectFields, Advice, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11709,5;12161;451,5;3,71268810130746
260;Base, Aspects, States, AspectConstructors, ClassFields, InterTypeFields, ;11533;11855,5;322,5;2,72025642107039
262;Base, Aspects, States, AspectConstructors, ClassFields, InterTypeConstructors, InterTypeFields, ;11466;12246;780;6,36942675159236
264;Base, Aspects, States, AspectConstructors, ClassFields, InterTypeMethods, InterTypeFields, ;11627,5;12279;651,5;5,30580666178028
266;Base, Aspects, States, AspectConstructors, ClassFields, Pointcuts, ;11428,5;11899;470,5;3,95411379107487
268;Base, Aspects, States, AspectConstructors, ClassFields, Pointcuts, InterTypeMethods, ;11523;12312;789;6,4083820662768
270;Base, Aspects, States, AspectConstructors, ClassFields, Pointcuts, InterTypeConstructors, InterTypeFields, ;11495,5;11909;413,5;3,47216390964816
272;Base, Aspects, States, AspectConstructors, ClassFields, AspectFields, InterTypeFields, ;11725,5;12402;676,5;5,45476536042574
274;Base, Aspects, States, AspectConstructors, ClassFields, AspectFields, InterTypeConstructors, InterTypeFields, ;11658,5;12041,5;383;3,18066686044098
276;Base, Aspects, States, AspectConstructors, ClassFields, AspectFields, Pointcuts, InterTypeConstructors, ;11554;11977;423;3,53176922434666
278;Base, Aspects, States, AspectConstructors, ClassFields, AspectFields, Pointcuts, InterTypeMethods, ;11715,5;11973;257,5;2,15067234611209
280;Base, Aspects, States, AspectConstructors, ClassFields, AspectFields, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11648,5;11956,5;308;2,57600468364488
282;Base, Aspects, States, AspectConstructors, ClassFields, Advice, InterTypeFields, ;11493;12074,5;581,5;4,81593440722183
284;Base, Aspects, States, AspectConstructors, ClassFields, Advice, InterTypeMethods, InterTypeFields, ;11587,5;11876,5;289;2,43337683661011
286;Base, Aspects, States, AspectConstructors, ClassFields, AspectFields, Advice, InterTypeFields, ;11685,5;12220,5;535;4,37788961171802
288;Base, Aspects, States, AspectConstructors, ClassFields, AspectFields, Advice, InterTypeMethods, InterTypeConstructors, ;11579;12214;635;5,19895202226952
290;Base, Aspects, States, AspectConstructors, ClassFields, Advice, Pointcuts, InterTypeFields, ;11522,5;11881,5;359;3,02150401885284
292;Base, Aspects, States, AspectConstructors, ClassFields, Advice, Pointcuts, InterTypeConstructors, InterTypeFields, ;11455,5;12057,5;602;4,99274310595065
294;Base, Aspects, States, AspectConstructors, ClassFields, AspectFields, Advice, Pointcuts, InterTypeConstructors, InterTypeFields, ;11648;12170,5;522,5;4,29316790600222
296;Base, Aspects, States, AspectConstructors, ClassFields, Advice, Pointcuts, InterTypeMethods, InterTypeFields, ;11617;12094;477;3,94410451463536
298;Base, Aspects, States, AspectConstructors, ClassFields, AspectFields, Advice, Pointcuts, InterTypeMethods, InterTypeFields, ;11809,5;11880;70,5;0,593434343434339
300;Base, Aspects, States, AspectConstructors, ClassFields, AspectFields, Advice, Pointcuts, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11742,5;12211;468,5;3,836704610597
302;Base, Aspects, States, AspectConstructors, InterfaceFields, InterTypeConstructors, InterTypeFields, ;11532,5;12238;705,5;5,76483085471482
304;Base, Aspects, States, AspectConstructors, InterfaceFields, InterTypeMethods, InterTypeFields, ;11694;12338;644;5,21964662019776
306;Base, Aspects, States, AspectConstructors, InterfaceFields, Pointcuts, ;11495;12016,5;521,5;4,33986601755919
