129;base, f2, f9, ;8662;8699;37;0,425336245545466
130;base, f2, f8, ;8832;8878;46;0,518134715025909
131;base, f2, f8, f9, ;8881;8941;60;0,67106587630019
132;base, f2, f7, ;10712;10852;140;1,29008477699963
133;base, f2, f7, f8, ;10931;11109;178;1,60230443784319
134;base, f2, f7, f9, ;10761;10922;161;1,47408899468962
135;base, f2, f7, f8, f9, ;10980;11156;176;1,57762638938688
136;base, f2, f6, ;10060;10118,5;58,5;0,578148935118847
137;base, f2, f6, f9, ;10158;10243,5;85,5;0,834675647971878
138;base, f2, f6, f7, ;17457;17802;345;1,93798449612403
139;base, f2, f6, f7, f9, ;17555;17918,5;363,5;2,02862962859615
140;base, f2, f6, f8, ;10478;10555,5;77,5;0,734214390602062
141;base, f2, f6, f7, f8, ;17875;18238;363;1,99034981905911
142;base, f2, f6, f8, f9, ;10576;10680;104;0,973782771535582
143;base, f2, f6, f7, f8, f9, ;17973;18371;398;2,16645800446355
144;base, f2, f5, ;9213;9276;63;0,67917205692109
145;base, f2, f5, f9, ;9262;9338,5;76,5;0,819189377308987
146;base, f2, f5, f8, ;9432;9510;78;0,820189274447955
147;base, f2, f5, f8, f9, ;9481;9572,5;91,5;0,955863149647428
148;base, f2, f5, f6, ;10959;11054,5;95,5;0,863901578542681
149;base, f2, f5, f6, f8, ;11377;11492,5;115,5;1,0050032629976
150;base, f2, f5, f6, f9, ;11057;11179,5;122,5;1,09575562413346
151;base, f2, f5, f6, f8, f9, ;11475;11608;133;1,14576154376292
152;base, f2, f5, f7, ;12511;12732;221;1,73578385171223
153;base, f2, f5, f7, f9, ;12560;12802;242;1,89032963599438
154;base, f2, f5, f6, f7, ;20754;21242,5;488,5;2,29963516535248
155;base, f2, f5, f6, f7, f9, ;20852;21358;506;2,36913568686207
156;base, f2, f5, f7, f8, ;12730;12981,5;251,5;1,93737241458999
157;base, f2, f5, f6, f7, f8, ;21172;21670,5;498,5;2,30036224360306
158;base, f2, f5, f7, f8, f9, ;12779;13020,5;241,5;1,85476748204754
159;base, f2, f5, f6, f7, f8, f9, ;21270;21803;533;2,44461771315873
160;base, f2, f3, ;10723;10761,5;38,5;0,357756818287413
161;base, f2, f3, f9, ;10772;10832;60;0,553914327917283
162;base, f2, f3, f8, ;10942;11003;61;0,554394256111976
163;base, f2, f3, f8, f9, ;10991;11073,5;82,5;0,745021899128545
164;base, f2, f3, f7, ;12822;12977;155;1,19442089851276
165;base, f2, f3, f7, f8, ;13041;13219;178;1,34654663741584
166;base, f2, f3, f7, f9, ;12871;13039;168;1,28844236521206
167;base, f2, f3, f7, f8, f9, ;13090;13283,5;193,5;1,45669439530245
168;base, f2, f3, f5, ;11323;11401;78;0,684150513112883
169;base, f2, f3, f5, f9, ;11372;11463,5;91,5;0,79818554542679
170;base, f2, f3, f5, f7, ;14621;14857;236;1,58847681227704
171;base, f2, f3, f5, f7, f9, ;14670;14935;265;1,77435554067627
172;base, f2, f3, f5, f8, ;11542;11639,5;97,5;0,837664848146403
173;base, f2, f3, f5, f7, f8, ;14840;15098,5;258,5;1,71209060502699
174;base, f2, f3, f5, f8, f9, ;11591;11690;99;0,846877673224981
175;base, f2, f3, f5, f7, f8, f9, ;14889;15161;272;1,79407690785568
176;base, f2, f3, f6, ;13218;13306,5;88,5;0,665088490587308
177;base, f2, f3, f6, f9, ;13365;13487;122;0,904574775709946
178;base, f2, f3, f6, f8, ;13835;13946;111;0,795927147569202
179;base, f2, f3, f6, f8, f9, ;13982;14141;159;1,12439007142352
180;base, f2, f3, f5, f6, ;14416;14570;154;1,05696636925188
181;base, f2, f3, f5, f6, f8, ;15033;15194;161;1,05962880084243
182;base, f2, f3, f5, f6, f9, ;14563;14742;179;1,21421788088455
183;base, f2, f3, f5, f6, f8, f9, ;15180;15389;209;1,35811293781272
184;base, f2, f3, f6, f7, ;24313;24835;522;2,1018723575599
185;base, f2, f3, f6, f7, f9, ;24460;25022;562;2,2460234993206
186;base, f2, f3, f5, f6, f7, ;29108;29831,5;723,5;2,42528870489248
187;base, f2, f3, f5, f6, f7, f9, ;29255;30006,5;751,5;2,50445736757035
188;base, f2, f3, f6, f7, f8, ;24930;25477,5;547,5;2,14895496025905
189;base, f2, f3, f5, f6, f7, f8, ;29725;30467;742;2,43542193192634
190;base, f2, f3, f6, f7, f8, f9, ;25077;25654;577;2,24916192406643
191;base, f2, f3, f5, f6, f7, f8, f9, ;29872;30661,5;789,5;2,57489033478467
192;base, f2, f4, ;8812;8840;28;0,31674208144797
193;base, f2, f4, f9, ;8861;8894;33;0,371036653923994
194;base, f2, f4, f8, ;9031;9089;58;0,638134008141705
195;base, f2, f4, f8, f9, ;9080;9151,5;71,5;0,781292684259412
196;base, f2, f4, f7, ;11710;11866,5;156,5;1,31883874773523
197;base, f2, f4, f7, f8, ;11929;12115,5;186,5;1,53935041888489
198;base, f2, f4, f7, f9, ;11759;11928;169;1,41683433936954
199;base, f2, f4, f7, f8, f9, ;11978;12178;200;1,64230579733946
200;base, f2, f4, f6, ;10458;10524;66;0,627137970353473
201;base, f2, f4, f6, f9, ;10556;10649;93;0,873321438632729
202;base, f2, f4, f6, f7, ;19453;19829,5;376,5;1,89868630071358
203;base, f2, f4, f6, f7, f9, ;19551;19954,5;403,5;2,02210027813275
204;base, f2, f4, f6, f8, ;10876;10961;85;0,775476690083025
205;base, f2, f4, f6, f7, f8, ;19871;20274;403;1,98776758409785
206;base, f2, f4, f6, f8, f9, ;10974;11086;112;1,01028324012267
207;base, f2, f4, f6, f7, f8, f9, ;19969;20391;422;2,06954048354666
208;base, f2, f3, f4, ;10922;10964,5;42,5;0,387614574307989
209;base, f2, f3, f4, f9, ;10971;11019;48;0,435611216988832
210;base, f2, f3, f4, f8, ;11141;11214;73;0,650971999286611
211;base, f2, f3, f4, f8, f9, ;11190;11276,5;86,5;0,767081984658361
212;base, f2, f3, f4, f6, ;13815;13915;100;0,718648939992818
213;base, f2, f3, f4, f6, f8, ;14432;14547;115;0,790541005018213
214;base, f2, f3, f4, f6, f9, ;13962;14094;132;0,936568752660705
215;base, f2, f3, f4, f6, f8, f9, ;14579;14742;163;1,10568443901778
216;base, f2, f3, f4, f7, ;13820;13983;163;1,16570120861046
217;base, f2, f3, f4, f7, f9, ;13869;14045;176;1,25311498754004
218;base, f2, f3, f4, f6, f7, ;27308;27869,5;561,5;2,01474730440087
219;base, f2, f3, f4, f6, f7, f9, ;27455;28072;617;2,19791963522371
220;base, f2, f3, f4, f7, f8, ;14039;14225,5;186,5;1,31102597448245
221;base, f2, f3, f4, f6, f7, f8, ;27925;28508,5;583,5;2,04675798446077
222;base, f2, f3, f4, f7, f8, f9, ;14088;14311;223;1,55824191181608
223;base, f2, f3, f4, f6, f7, f8, f9, ;28072;28704;632;2,20178372352285
224;base, f2, f4, f5, ;9412;9479;67;0,706825614516305
225;base, f2, f4, f5, f9, ;9461;9541,5;80,5;0,843682859089242
226;base, f2, f4, f5, f8, ;9631;9721;90;0,925830675856389
227;base, f2, f4, f5, f8, f9, ;9680;9775,5;95,5;0,976932126233947
228;base, f2, f4, f5, f7, ;13509;13746;237;1,72413793103448
229;base, f2, f4, f5, f7, f8, ;13728;13980;252;1,80257510729614
230;base, f2, f4, f5, f7, f9, ;13558;13817,5;259,5;1,87805319341415
231;base, f2, f4, f5, f7, f8, f9, ;13777;14050;273;1,94306049822065
232;base, f2, f3, f4, f5, ;11522;11596;74;0,638151086581587
233;base, f2, f3, f4, f5, f9, ;11571;11659;88;0,754781713697568
234;base, f2, f3, f4, f5, f7, ;15619;15878,5;259,5;1,63428535441005
235;base, f2, f3, f4, f5, f7, f9, ;15668;15942,5;274,5;1,72181276462287
236;base, f2, f3, f4, f5, f8, ;11741;11838;97;0,819395168102716
237;base, f2, f3, f4, f5, f7, f8, ;15838;16105;267;1,65787022663768
238;base, f2, f3, f4, f5, f8, f9, ;11790;11893;103;0,866055662995038
239;base, f2, f3, f4, f5, f7, f8, f9, ;15887;16175;288;1,7805255023184
240;base, f2, f4, f5, f6, ;11357;11468;111;0,967910708057204
241;base, f2, f4, f5, f6, f9, ;11455;11585;130;1,12214069917998
242;base, f2, f4, f5, f6, f8, ;11775;11897;122;1,0254686055308
243;base, f2, f4, f5, f6, f8, f9, ;11873;12022;149;1,23939444352021
244;base, f2, f3, f4, f5, f6, ;15013;15163;150;0,989250148387526
245;base, f2, f3, f4, f5, f6, f8, ;15630;15802,5;172,5;1,09159943046986
246;base, f2, f3, f4, f5, f6, f9, ;15160;15350;190;1,23778501628665
247;base, f2, f3, f4, f5, f6, f8, f9, ;15777;15990;213;1,33208255159475
248;base, f2, f4, f5, f6, f7, ;22750;23262;512;2,20101453013498
249;base, f2, f4, f5, f6, f7, f9, ;22848;23386;538;2,30052167963738
250;base, f2, f3, f4, f5, f6, f7, ;32103;32869;766;2,33046335452859
251;base, f2, f3, f4, f5, f6, f7, f9, ;32250;33057;807;2,44123786187494
252;base, f2, f4, f5, f6, f7, f8, ;23168;23690,5;522,5;2,20552542158249
253;base, f2, f3, f4, f5, f6, f7, f8, ;32720;33508,5;788,5;2,35313427936195
254;base, f2, f4, f5, f6, f7, f8, f9, ;23266;23823,5;557,5;2,34012634583499
255;base, f2, f3, f4, f5, f6, f7, f8, f9, ;32867;33711,5;844,5;2,50507986888748
256;base, f1, ;3502;3553;51;1,43540669856459
257;base, f1, f9, ;3551;3608;57;1,57982261640798
258;base, f1, f8, ;3721;3779,5;58,5;1,5478237862151
259;base, f1, f8, f9, ;3770;3842;72;1,87402394586152
260;base, f1, f7, ;5601;5753;152;2,64209977403094
261;base, f1, f7, f8, ;5820;5994,5;174,5;2,91100175160564
262;base, f1, f7, f9, ;5650;5815;165;2,83748925193466
263;base, f1, f7, f8, f9, ;5869;6057;188;3,10384678883936
264;base, f1, f6, ;3901;3951;50;1,26550240445457
265;base, f1, f6, f9, ;3950;4006;56;1,39790314528207
266;base, f1, f6, f7, ;7599;7788,5;189,5;2,43307440457085
267;base, f1, f6, f7, f9, ;7648;7851;203;2,58565787797733
268;base, f1, f6, f8, ;4120;4177;57;1,36461575293272
269;base, f1, f6, f7, f8, ;7818;8015;197;2,45789145352464
270;base, f1, f6, f8, f9, ;4169;4247,5;78,5;1,8481459682166
271;base, f1, f6, f7, f8, f9, ;7867;8085;218;2,69635126777985
272;base, f1, f5, ;4102;4169,5;67,5;1,61889914857896
273;base, f1, f5, f9, ;4151;4232;81;1,913988657845
274;base, f1, f5, f8, ;4321;4403,5;82,5;1,87350970818667
275;base, f1, f5, f8, f9, ;4370;4458;88;1,97397936294303
276;base, f1, f5, f6, ;4501;4567;66;1,4451499890519
277;base, f1, f5, f6, f8, ;4720;4801;81;1,68714851072693
278;base, f1, f5, f6, f9, ;4550;4645,5;95,5;2,05575287913034
279;base, f1, f5, f6, f8, f9, ;4769;4871,5;102,5;2,10407472031201
280;base, f1, f5, f7, ;7400;7632,5;232,5;3,04618408123157
281;base, f1, f5, f7, f9, ;7449;7695;246;3,19688109161794
282;base, f1, f5, f6, f7, ;9398;9660,5;262,5;2,71725065990373
283;base, f1, f5, f6, f7, f9, ;9447;9723;276;2,83863005245294
284;base, f1, f5, f7, f8, ;7619;7859;240;3,05382364168469
285;base, f1, f5, f6, f7, f8, ;9617;9902;285;2,87820642294486
286;base, f1, f5, f7, f8, f9, ;7668;7929;261;3,2917139614075
287;base, f1, f5, f6, f7, f8, f9, ;9666;9949;283;2,84450698562669
288;base, f1, f4, ;3701;3740;39;1,04278074866311
289;base, f1, f4, f9, ;3750;3803;53;1,39363660268209
290;base, f1, f4, f8, ;3920;3982;62;1,55700652938222
291;base, f1, f4, f8, f9, ;3969;4044,5;75,5;1,86673259982693
292;base, f1, f4, f7, ;6599;6774,5;175,5;2,59059709203632
293;base, f1, f4, f7, f8, ;6818;7008,5;190,5;2,71812798744382
294;base, f1, f4, f7, f9, ;6648;6837;189;2,76437033786749
295;base, f1, f4, f7, f8, f9, ;6867;7063;196;2,77502477700693
296;base, f1, f4, f5, ;4301;4372;71;1,62397072278134
297;base, f1, f4, f5, f9, ;4350;4434,5;84,5;1,90551358665013
298;base, f1, f4, f5, f7, ;8398;8646,5;248,5;2,87399525819696
299;base, f1, f4, f5, f7, f9, ;8447;8709;262;3,00838213342519
300;base, f1, f4, f5, f8, ;4520;4606;86;1,86712983065567
301;base, f1, f4, f5, f7, f8, ;8617;8880,5;263,5;2,96717527166263
302;base, f1, f4, f5, f8, f9, ;4569;4661;92;1,97382535936494
303;base, f1, f4, f5, f7, f8, f9, ;8666;8943;277;3,09739461030973
304;base, f1, f4, f6, ;4100;4154;54;1,29995185363505
305;base, f1, f4, f6, f9, ;4149;4224;75;1,77556818181819
306;base, f1, f4, f6, f8, ;4319;4388;69;1,57247037374658
307;base, f1, f4, f6, f8, f9, ;4368;4450;82;1,84269662921348
308;base, f1, f4, f5, f6, ;4700;4778;78;1,63248221012977
309;base, f1, f4, f5, f6, f8, ;4919;5012;93;1,85554668794892
310;base, f1, f4, f5, f6, f9, ;4749;4840;91;1,8801652892562
311;base, f1, f4, f5, f6, f8, f9, ;4968;5074,5;106,5;2,0987289388117
312;base, f1, f4, f6, f7, ;8597;8795;198;2,25127913587265
313;base, f1, f4, f6, f7, f9, ;8646;8865;219;2,47038917089678
314;base, f1, f4, f5, f6, f7, ;10396;10667;271;2,54054560794975
315;base, f1, f4, f5, f6, f7, f9, ;10445;10737;292;2,71956784949241
316;base, f1, f4, f6, f7, f8, ;8816;9036,5;220,5;2,44010402257511
317;base, f1, f4, f5, f6, f7, f8, ;10615;10901;286;2,62361251261352
318;base, f1, f4, f6, f7, f8, f9, ;8865;9099;234;2,57171117705242
319;base, f1, f4, f5, f6, f7, f8, f9, ;10664;10979;315;2,86911376263777
320;base, f1, f2, ;10167;10205,5;38,5;0,377247562588806
321;base, f1, f2, f9, ;10216;10268;52;0,506427736657571
322;base, f1, f2, f8, ;10386;10447;61;0,583899684119842
323;base, f1, f2, f8, f9, ;10435;10511,5;76,5;0,727774342386908
324;base, f1, f2, f7, ;12266;12421,5;155,5;1,25186169142214
325;base, f1, f2, f7, f8, ;12485;12678;193;1,52232213282852
326;base, f1, f2, f7, f9, ;12315;12483;168;1,34583032924778
327;base, f1, f2, f7, f8, f9, ;12534;12736,5;202,5;1,58991873748676
328;base, f1, f2, f6, ;11614;11687,5;73,5;0,62887700534759
329;base, f1, f2, f6, f9, ;11712;11812,5;100,5;0,850793650793648
330;base, f1, f2, f6, f7, ;19011;19378,5;367,5;1,89643161235389
331;base, f1, f2, f6, f7, f9, ;19109;19495,5;386,5;1,98250878407838
332;base, f1, f2, f6, f8, ;12032;12117;85;0,701493769084763
333;base, f1, f2, f6, f7, f8, ;19429;19807,5;378,5;1,91089233876058
334;base, f1, f2, f6, f8, f9, ;12130;12249;119;0,971507878194132
335;base, f1, f2, f6, f7, f8, f9, ;19527;19932;405;2,03190848886213
336;base, f1, f2, f4, ;10366;10408,5;42,5;0,40832012297642
337;base, f1, f2, f4, f9, ;10415;10471;56;0,534810428803368
338;base, f1, f2, f4, f8, ;10585;10666;81;0,759422463903988
339;base, f1, f2, f4, f8, f9, ;10634;10720,5;86,5;0,806865351429508
340;base, f1, f2, f4, f6, ;12012;12093,5;81,5;0,673915739860249
341;base, f1, f2, f4, f6, f8, ;12430;12537,5;107,5;0,857427716849458
342;base, f1, f2, f4, f6, f9, ;12110;12221,5;111,5;0,912326637483119
343;base, f1, f2, f4, f6, f8, f9, ;12528;12663;135;1,06609808102345
344;base, f1, f2, f4, f7, ;13264;13435;171;1,27279493859322
345;base, f1, f2, f4, f7, f9, ;13313;13497;184;1,36326591094317
346;base, f1, f2, f4, f6, f7, ;21007;21406,5;399,5;1,8662555765772
347;base, f1, f2, f4, f6, f7, f9, ;21105;21524;419;1,94666418881249
348;base, f1, f2, f4, f7, f8, ;13483;13684,5;201,5;1,47246885162045
349;base, f1, f2, f4, f6, f7, f8, ;21425;21843;418;1,91365654900883
350;base, f1, f2, f4, f7, f8, f9, ;13532;13739;207;1,50665987335323
351;base, f1, f2, f4, f6, f7, f8, f9, ;21523;21960;437;1,98998178506375
352;base, f1, f2, f5, ;10767;10845;78;0,719225449515903
353;base, f1, f2, f5, f9, ;10816;10907,5;91,5;0,838872335548928
354;base, f1, f2, f5, f8, ;10986;11071;85;0,767771655676995
355;base, f1, f2, f5, f8, f9, ;11035;11149;114;1,02251322988609
356;base, f1, f2, f5, f7, ;14065;14301;236;1,65023424935319
357;base, f1, f2, f5, f7, f8, ;14284;14535;251;1,72686618507052
358;base, f1, f2, f5, f7, f9, ;14114;14363;249;1,733621109796
359;base, f1, f2, f5, f7, f8, f9, ;14333;14605;272;1,86237589866484
360;base, f1, f2, f4, f5, ;10966;11048;82;0,742215785662566
361;base, f1, f2, f4, f5, f9, ;11015;11110,5;95,5;0,859547275100127
362;base, f1, f2, f4, f5, f7, ;15063;15315;252;1,64544564152791
363;base, f1, f2, f4, f5, f7, f9, ;15112;15377,5;265,5;1,72654852869452
364;base, f1, f2, f4, f5, f8, ;11185;11290;105;0,930026572187771
365;base, f1, f2, f4, f5, f7, f8, ;15282;15556,5;274,5;1,76453572461672
366;base, f1, f2, f4, f5, f8, f9, ;11234;11344,5;110,5;0,974040283837979
367;base, f1, f2, f4, f5, f7, f8, f9, ;15331;15619;288;1,84390806069531
368;base, f1, f2, f5, f6, ;12513;12616;103;0,816423589093219
369;base, f1, f2, f5, f6, f9, ;12611;12741;130;1,02032807471942
370;base, f1, f2, f5, f6, f8, ;12931;13060,5;129,5;0,991539374449673
371;base, f1, f2, f5, f6, f8, f9, ;13029;13177;148;1,12316915838203
372;base, f1, f2, f4, f5, f6, ;12911;13029;118;0,905671962545085
373;base, f1, f2, f4, f5, f6, f8, ;13329;13474;145;1,07614665281282
374;base, f1, f2, f4, f5, f6, f9, ;13009;13155,5;146,5;1,11360267568698
375;base, f1, f2, f4, f5, f6, f8, f9, ;13427;13591;164;1,20668089176661
376;base, f1, f2, f5, f6, f7, ;22308;22810,5;502,5;2,20293285986716
377;base, f1, f2, f5, f6, f7, f9, ;22406;22935;529;2,30651842162634
378;base, f1, f2, f4, f5, f6, f7, ;24304;24838,5;534,5;2,15190128228355
379;base, f1, f2, f4, f5, f6, f7, f9, ;24402;24948;546;2,18855218855219
380;base, f1, f2, f5, f6, f7, f8, ;22726;23247;521;2,24114939562094
381;base, f1, f2, f4, f5, f6, f7, f8, ;24722;25267;545;2,15696362844817
382;base, f1, f2, f5, f6, f7, f8, f9, ;22824;23364,5;540,5;2,31333861199683
383;base, f1, f2, f4, f5, f6, f7, f8, f9, ;24820;25400;580;2,28346456692914
384;base, f1, f3, ;6166;6212;46;0,740502253702516
385;base, f1, f3, f9, ;6215;6274,5;59,5;0,948282731691762
386;base, f1, f3, f8, ;6385;6454;69;1,0691044313604
387;base, f1, f3, f8, f9, ;6434;6539,5;105,5;1,61327318602339
388;base, f1, f3, f7, ;8265;8427;162;1,92239231043075
389;base, f1, f3, f7, f8, ;8484;8669;185;2,13404083515977
390;base, f1, f3, f7, f9, ;8314;8482;168;1,98066493751473
391;base, f1, f3, f7, f8, f9, ;8533;8739;206;2,35724911317084
