base, ;2508
base, f1, ;3509,5
base, f2, ;8619
base, f3, ;4617
base, f4, ;2707,5
base, f5, ;3107
base, f6, ;2907,5
base, f7, ;4607,5
base, f8, ;2728
base, f9, ;2557
base, f10, ;2587,5
