64;base, f4, f6, f7, f8, derivative_f4_f6, derivative_f4_f7, derivative_f4_f8, derivative_f6_f7, derivative_f6_f8, derivative_f7_f8, ;8387;8022,5;-364,5;-4,54347148644437
66;base, f4, f6, f7, f8, f9, derivative_f4_f6, derivative_f4_f7, derivative_f4_f8, derivative_f4_f9, derivative_f6_f7, derivative_f6_f8, derivative_f6_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;8722;8085;-637;-7,87878787878788
68;base, f3, f9, derivative_f3_f9, ;4705,5;4705,5;0;0
70;base, f3, f8, f9, derivative_f3_f8, derivative_f3_f9, derivative_f8_f9, ;5032;4947;-85;-1,71821305841924
72;base, f3, f7, f8, derivative_f3_f7, derivative_f3_f8, derivative_f7_f8, ;7279;7100;-179;-2,52112676056338
74;base, f3, f7, f8, f9, derivative_f3_f7, derivative_f3_f8, derivative_f3_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;7563;7170;-393;-5,48117154811716
76;base, f3, f6, f9, derivative_f3_f6, derivative_f3_f9, derivative_f6_f9, ;6248,5;6250;1,5;0,0240000000000009
78;base, f3, f6, f7, f9, derivative_f3_f6, derivative_f3_f7, derivative_f3_f9, derivative_f6_f7, derivative_f6_f9, derivative_f7_f9, ;10394;13933;3539;25,4001291896935
80;base, f3, f6, f7, f8, derivative_f3_f6, derivative_f3_f7, derivative_f3_f8, derivative_f6_f7, derivative_f6_f8, derivative_f7_f8, ;10574,5;14245;3670,5;25,7669357669358
82;base, f3, f6, f7, f8, f9, derivative_f3_f6, derivative_f3_f7, derivative_f3_f8, derivative_f3_f9, derivative_f6_f7, derivative_f6_f8, derivative_f6_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;10901,5;14370;3468,5;24,1370911621433
84;base, f3, f4, f9, derivative_f3_f4, derivative_f3_f9, derivative_f4_f9, ;4982;4908;-74;-1,50774246128769
86;base, f3, f4, f8, f9, derivative_f3_f4, derivative_f3_f8, derivative_f3_f9, derivative_f4_f8, derivative_f4_f9, derivative_f8_f9, ;5349;5158;-191;-3,70298565335402
88;base, f3, f4, f6, f8, derivative_f3_f4, derivative_f3_f6, derivative_f3_f8, derivative_f4_f6, derivative_f4_f8, derivative_f6_f8, ;6730,5;6960;229,5;3,29741379310344
90;base, f3, f4, f6, f8, f9, derivative_f3_f4, derivative_f3_f6, derivative_f3_f8, derivative_f3_f9, derivative_f4_f6, derivative_f4_f8, derivative_f4_f9, derivative_f6_f8, derivative_f6_f9, derivative_f8_f9, ;6960,5;7084;123,5;1,74336533032185
92;base, f3, f4, f7, f9, derivative_f3_f4, derivative_f3_f7, derivative_f3_f9, derivative_f4_f7, derivative_f4_f9, derivative_f7_f9, ;8313,5;7934,5;-379;-4,77660848194593
94;base, f3, f4, f6, f7, f9, derivative_f3_f4, derivative_f3_f6, derivative_f3_f7, derivative_f3_f9, derivative_f4_f6, derivative_f4_f7, derivative_f4_f9, derivative_f6_f7, derivative_f6_f9, derivative_f7_f9, ;11649,5;15961;4311,5;27,012718501347
96;base, f3, f4, f6, f7, f8, derivative_f3_f4, derivative_f3_f6, derivative_f3_f7, derivative_f3_f8, derivative_f4_f6, derivative_f4_f7, derivative_f4_f8, derivative_f6_f7, derivative_f6_f8, derivative_f7_f8, ;11823;16273;4450;27,3459104037363
98;base, f3, f4, f6, f7, f8, f9, derivative_f3_f4, derivative_f3_f6, derivative_f3_f7, derivative_f3_f8, derivative_f3_f9, derivative_f4_f6, derivative_f4_f7, derivative_f4_f8, derivative_f4_f9, derivative_f6_f7, derivative_f6_f8, derivative_f6_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;12197,5;16398;4200,5;25,6159287718014
100;base, f3, f5, f9, derivative_f3_f5, derivative_f3_f9, derivative_f5_f9, ;5425;5337;-88;-1,64886640434702
102;base, f3, f5, f8, f9, derivative_f3_f5, derivative_f3_f8, derivative_f3_f9, derivative_f5_f8, derivative_f5_f9, derivative_f8_f9, ;5814;5571;-243;-4,36187399030695
104;base, f3, f5, f7, f8, derivative_f3_f5, derivative_f3_f7, derivative_f3_f8, derivative_f5_f7, derivative_f5_f8, derivative_f7_f8, ;9411,5;8983,5;-428;-4,76429008738242
106;base, f3, f5, f7, f8, f9, derivative_f3_f5, derivative_f3_f7, derivative_f3_f8, derivative_f3_f9, derivative_f5_f7, derivative_f5_f8, derivative_f5_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;9749,5;9042;-707,5;-7,82459632824596
108;base, f3, f4, f5, f9, derivative_f3_f4, derivative_f3_f5, derivative_f3_f9, derivative_f4_f5, derivative_f4_f9, derivative_f5_f9, ;5753;5548;-205;-3,69502523431868
110;base, f3, f4, f5, f7, f9, derivative_f3_f4, derivative_f3_f5, derivative_f3_f7, derivative_f3_f9, derivative_f4_f5, derivative_f4_f7, derivative_f4_f9, derivative_f5_f7, derivative_f5_f9, derivative_f7_f9, ;10489;9822;-667;-6,79087762166564
112;base, f3, f4, f5, f7, f8, derivative_f3_f4, derivative_f3_f5, derivative_f3_f7, derivative_f3_f8, derivative_f4_f5, derivative_f4_f7, derivative_f4_f8, derivative_f5_f7, derivative_f5_f8, derivative_f7_f8, ;10678,5;9986;-692,5;-6,93470859202884
114;base, f3, f4, f5, f7, f8, f9, derivative_f3_f4, derivative_f3_f5, derivative_f3_f7, derivative_f3_f8, derivative_f3_f9, derivative_f4_f5, derivative_f4_f7, derivative_f4_f8, derivative_f4_f9, derivative_f5_f7, derivative_f5_f8, derivative_f5_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;11064;10056;-1008;-10,0238663484487
116;base, f3, f5, f6, f9, derivative_f3_f5, derivative_f3_f6, derivative_f3_f9, derivative_f5_f6, derivative_f5_f9, derivative_f6_f9, ;7022,5;7194;171,5;2,38393105365583
118;base, f3, f5, f6, f8, f9, derivative_f3_f5, derivative_f3_f6, derivative_f3_f8, derivative_f3_f9, derivative_f5_f6, derivative_f5_f8, derivative_f5_f9, derivative_f6_f8, derivative_f6_f9, derivative_f8_f9, ;7447;7630,5;183,5;2,40482275080269
120;base, f3, f4, f5, f6, f8, derivative_f3_f4, derivative_f3_f5, derivative_f3_f6, derivative_f3_f8, derivative_f4_f5, derivative_f4_f6, derivative_f4_f8, derivative_f5_f6, derivative_f5_f8, derivative_f6_f8, ;7564,5;7903,5;339;4,2892389447713
122;base, f3, f4, f5, f6, f8, f9, derivative_f3_f4, derivative_f3_f5, derivative_f3_f6, derivative_f3_f8, derivative_f3_f9, derivative_f4_f5, derivative_f4_f6, derivative_f4_f8, derivative_f4_f9, derivative_f5_f6, derivative_f5_f8, derivative_f5_f9, derivative_f6_f8, derivative_f6_f9, derivative_f8_f9, ;7848,5;8020;171,5;2,13840399002494
124;base, f3, f5, f6, f7, f9, derivative_f3_f5, derivative_f3_f6, derivative_f3_f7, derivative_f3_f9, derivative_f5_f6, derivative_f5_f7, derivative_f5_f9, derivative_f6_f7, derivative_f6_f9, derivative_f7_f9, ;12572,5;17365;4792,5;27,5986179095883
126;base, f3, f4, f5, f6, f7, f9, derivative_f3_f4, derivative_f3_f5, derivative_f3_f6, derivative_f3_f7, derivative_f3_f9, derivative_f4_f5, derivative_f4_f6, derivative_f4_f7, derivative_f4_f9, derivative_f5_f6, derivative_f5_f7, derivative_f5_f9, derivative_f6_f7, derivative_f6_f9, derivative_f7_f9, ;13879,5;19385,5;5506;28,4026721002811
128;base, f3, f4, f5, f6, f7, f8, derivative_f3_f4, derivative_f3_f5, derivative_f3_f6, derivative_f3_f7, derivative_f3_f8, derivative_f4_f5, derivative_f4_f6, derivative_f4_f7, derivative_f4_f8, derivative_f5_f6, derivative_f5_f7, derivative_f5_f8, derivative_f6_f7, derivative_f6_f8, derivative_f7_f8, ;14061,5;19705;5643,5;28,6399391017508
130;base, f3, f4, f5, f6, f7, f8, f9, derivative_f3_f4, derivative_f3_f5, derivative_f3_f6, derivative_f3_f7, derivative_f3_f8, derivative_f3_f9, derivative_f4_f5, derivative_f4_f6, derivative_f4_f7, derivative_f4_f8, derivative_f4_f9, derivative_f5_f6, derivative_f5_f7, derivative_f5_f8, derivative_f5_f9, derivative_f6_f7, derivative_f6_f8, derivative_f6_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;14490;19837,5;5347,5;26,9565217391304
132;base, f2, f8, derivative_f2_f8, ;8878;8878;0;0
134;base, f2, f7, derivative_f2_f7, ;10852;10852;0;0
136;base, f2, f7, f9, derivative_f2_f7, derivative_f2_f9, derivative_f7_f9, ;11076,5;10922;-154,5;-1,41457608496613
138;base, f2, f6, derivative_f2_f6, ;10118,5;10118,5;0;0
140;base, f2, f6, f7, derivative_f2_f6, derivative_f2_f7, derivative_f6_f7, ;14111,5;17802;3690,5;20,7308167621616
142;base, f2, f6, f8, derivative_f2_f6, derivative_f2_f8, derivative_f6_f8, ;10413;10555,5;142,5;1,35000710530055
144;base, f2, f6, f8, f9, derivative_f2_f6, derivative_f2_f8, derivative_f2_f9, derivative_f6_f8, derivative_f6_f9, derivative_f8_f9, ;10587;10680;93;0,870786516853926
146;base, f2, f5, derivative_f2_f5, ;9276;9276;0;0
148;base, f2, f5, f8, derivative_f2_f5, derivative_f2_f8, derivative_f5_f8, ;9597,5;9510;-87,5;-0,920084121976871
150;base, f2, f5, f6, derivative_f2_f5, derivative_f2_f6, derivative_f5_f6, ;10830;11054,5;224,5;2,03084716631236
152;base, f2, f5, f6, f9, derivative_f2_f5, derivative_f2_f6, derivative_f2_f9, derivative_f5_f6, derivative_f5_f9, derivative_f6_f9, ;11007;11179,5;172,5;1,54300281765732
154;base, f2, f5, f7, derivative_f2_f5, derivative_f2_f7, derivative_f5_f7, ;12913,5;12732;-181,5;-1,42554194156456
156;base, f2, f5, f6, f7, derivative_f2_f5, derivative_f2_f6, derivative_f2_f7, derivative_f5_f6, derivative_f5_f7, derivative_f6_f7, ;16227,5;21242,5;5015;23,608332352595
158;base, f2, f5, f7, f8, derivative_f2_f5, derivative_f2_f7, derivative_f2_f8, derivative_f5_f7, derivative_f5_f8, derivative_f7_f8, ;13380,5;12981,5;-399;-3,07360474521434
160;base, f2, f5, f7, f8, f9, derivative_f2_f5, derivative_f2_f7, derivative_f2_f8, derivative_f2_f9, derivative_f5_f7, derivative_f5_f8, derivative_f5_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;13710;13020,5;-689,5;-5,29549556468646
162;base, f2, f3, derivative_f2_f3, ;10761,5;10761,5;0;0
164;base, f2, f3, f8, derivative_f2_f3, derivative_f2_f8, derivative_f3_f8, ;11076;11003;-73;-0,663455421248756
166;base, f2, f3, f7, derivative_f2_f3, derivative_f2_f7, derivative_f3_f7, ;13136;12977;-159;-1,22524466363566
168;base, f2, f3, f7, f9, derivative_f2_f3, derivative_f2_f7, derivative_f2_f9, derivative_f3_f7, derivative_f3_f9, derivative_f7_f9, ;13400;13039;-361;-2,76861722524734
170;base, f2, f3, f5, derivative_f2_f3, derivative_f2_f5, derivative_f3_f5, ;11485;11401;-84;-0,736777475660034
172;base, f2, f3, f5, f7, derivative_f2_f3, derivative_f2_f5, derivative_f2_f7, derivative_f3_f5, derivative_f3_f7, derivative_f5_f7, ;15264;14857;-407;-2,73944941778286
174;base, f2, f3, f5, f8, derivative_f2_f3, derivative_f2_f5, derivative_f2_f8, derivative_f3_f5, derivative_f3_f8, derivative_f5_f8, ;11862;11639,5;-222,5;-1,91159414064178
176;base, f2, f3, f5, f8, f9, derivative_f2_f3, derivative_f2_f5, derivative_f2_f8, derivative_f2_f9, derivative_f3_f5, derivative_f3_f8, derivative_f3_f9, derivative_f5_f8, derivative_f5_f9, derivative_f8_f9, ;12086,5;11690;-396,5;-3,3917878528657
178;base, f2, f3, f6, derivative_f2_f3, derivative_f2_f6, derivative_f3_f6, ;13361,5;13306,5;-55;-0,413331830308493
180;base, f2, f3, f6, f8, derivative_f2_f3, derivative_f2_f6, derivative_f2_f8, derivative_f3_f6, derivative_f3_f8, derivative_f6_f8, ;13711,5;13946;234,5;1,68148573067546
182;base, f2, f3, f5, f6, derivative_f2_f3, derivative_f2_f5, derivative_f2_f6, derivative_f3_f5, derivative_f3_f6, derivative_f5_f6, ;14139,5;14570;430,5;2,95470144131778
184;base, f2, f3, f5, f6, f9, derivative_f2_f3, derivative_f2_f5, derivative_f2_f6, derivative_f2_f9, derivative_f3_f5, derivative_f3_f6, derivative_f3_f9, derivative_f5_f6, derivative_f5_f9, derivative_f6_f9, ;14356;14742;386;2,61836928503595
186;base, f2, f3, f6, f7, derivative_f2_f3, derivative_f2_f6, derivative_f2_f7, derivative_f3_f6, derivative_f3_f7, derivative_f6_f7, ;17496;24835;7339;29,5510368431649
188;base, f2, f3, f5, f6, f7, derivative_f2_f3, derivative_f2_f5, derivative_f2_f6, derivative_f2_f7, derivative_f3_f5, derivative_f3_f6, derivative_f3_f7, derivative_f5_f6, derivative_f5_f7, derivative_f6_f7, ;19678,5;29831,5;10153;34,0344937398388
190;base, f2, f3, f6, f7, f8, derivative_f2_f3, derivative_f2_f6, derivative_f2_f7, derivative_f2_f8, derivative_f3_f6, derivative_f3_f7, derivative_f3_f8, derivative_f6_f7, derivative_f6_f8, derivative_f7_f8, ;17991,5;25477,5;7486;29,3827887351585
192;base, f2, f3, f6, f7, f8, f9, derivative_f2_f3, derivative_f2_f6, derivative_f2_f7, derivative_f2_f8, derivative_f2_f9, derivative_f3_f6, derivative_f3_f7, derivative_f3_f8, derivative_f3_f9, derivative_f6_f7, derivative_f6_f8, derivative_f6_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;18349,5;25654;7304,5;28,4731425898495
194;base, f2, f4, derivative_f2_f4, ;8840;8840;0;0
196;base, f2, f4, f8, derivative_f2_f4, derivative_f2_f8, derivative_f4_f8, ;9139,5;9089;-50,5;-0,555616679502691
198;base, f2, f4, f7, derivative_f2_f4, derivative_f2_f7, derivative_f4_f7, ;12019;11866,5;-152,5;-1,28513040913496
200;base, f2, f4, f7, f9, derivative_f2_f4, derivative_f2_f7, derivative_f2_f9, derivative_f4_f7, derivative_f4_f9, derivative_f7_f9, ;12291;11928;-363;-3,04325955734406
202;base, f2, f4, f6, derivative_f2_f4, derivative_f2_f6, derivative_f4_f6, ;10372,5;10524;151,5;1,43956670467503
204;base, f2, f4, f6, f7, derivative_f2_f4, derivative_f2_f6, derivative_f2_f7, derivative_f4_f6, derivative_f4_f7, derivative_f6_f7, ;15311,5;19829,5;4518;22,784235608563
206;base, f2, f4, f6, f8, derivative_f2_f4, derivative_f2_f6, derivative_f2_f8, derivative_f4_f6, derivative_f4_f8, derivative_f6_f8, ;10707,5;10961;253,5;2,31274518748289
208;base, f2, f4, f6, f8, f9, derivative_f2_f4, derivative_f2_f6, derivative_f2_f8, derivative_f2_f9, derivative_f4_f6, derivative_f4_f8, derivative_f4_f9, derivative_f6_f8, derivative_f6_f9, derivative_f8_f9, ;10929;11086;157;1,41620061338625
210;base, f2, f3, f4, derivative_f2_f3, derivative_f2_f4, derivative_f3_f4, ;11012;10964,5;-47,5;-0,433216288932471
212;base, f2, f3, f4, f8, derivative_f2_f3, derivative_f2_f4, derivative_f2_f8, derivative_f3_f4, derivative_f3_f8, derivative_f4_f8, ;11367;11214;-153;-1,36436597110755
214;base, f2, f3, f4, f6, derivative_f2_f3, derivative_f2_f4, derivative_f2_f6, derivative_f3_f4, derivative_f3_f6, derivative_f4_f6, ;13645;13915;270;1,9403521379806
216;base, f2, f3, f4, f6, f9, derivative_f2_f3, derivative_f2_f4, derivative_f2_f6, derivative_f2_f9, derivative_f3_f4, derivative_f3_f6, derivative_f3_f9, derivative_f4_f6, derivative_f4_f9, derivative_f6_f9, ;13855;14094;239;1,69575705974174
218;base, f2, f3, f4, f7, derivative_f2_f3, derivative_f2_f4, derivative_f2_f7, derivative_f3_f4, derivative_f3_f7, derivative_f4_f7, ;14332,5;13983;-349,5;-2,49946363441322
220;base, f2, f3, f4, f6, f7, derivative_f2_f3, derivative_f2_f4, derivative_f2_f6, derivative_f2_f7, derivative_f3_f4, derivative_f3_f6, derivative_f3_f7, derivative_f4_f6, derivative_f4_f7, derivative_f6_f7, ;18725,5;27869,5;9144;32,8100611779903
222;base, f2, f3, f4, f7, f8, derivative_f2_f3, derivative_f2_f4, derivative_f2_f7, derivative_f2_f8, derivative_f3_f4, derivative_f3_f7, derivative_f3_f8, derivative_f4_f7, derivative_f4_f8, derivative_f7_f8, ;14833;14225,5;-607,5;-4,27050015816667
224;base, f2, f3, f4, f7, f8, f9, derivative_f2_f3, derivative_f2_f4, derivative_f2_f7, derivative_f2_f8, derivative_f2_f9, derivative_f3_f4, derivative_f3_f7, derivative_f3_f8, derivative_f3_f9, derivative_f4_f7, derivative_f4_f8, derivative_f4_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;15195,5;14311;-884,5;-6,1805604080777
226;base, f2, f4, f5, derivative_f2_f4, derivative_f2_f5, derivative_f4_f5, ;9548,5;9479;-69,5;-0,733199704610186
228;base, f2, f4, f5, f8, derivative_f2_f4, derivative_f2_f5, derivative_f2_f8, derivative_f4_f5, derivative_f4_f8, derivative_f5_f8, ;9910,5;9721;-189,5;-1,94938792305318
230;base, f2, f4, f5, f7, derivative_f2_f4, derivative_f2_f5, derivative_f2_f7, derivative_f4_f5, derivative_f4_f7, derivative_f5_f7, ;14132;13746;-386;-2,80808962607304
232;base, f2, f4, f5, f7, f9, derivative_f2_f4, derivative_f2_f5, derivative_f2_f7, derivative_f2_f9, derivative_f4_f5, derivative_f4_f7, derivative_f4_f9, derivative_f5_f7, derivative_f5_f9, derivative_f7_f9, ;14458;13817,5;-640,5;-4,63542609010312
234;base, f2, f3, f4, f5, derivative_f2_f3, derivative_f2_f4, derivative_f2_f5, derivative_f3_f4, derivative_f3_f5, derivative_f4_f5, ;11787;11596;-191;-1,64711969644705
236;base, f2, f3, f4, f5, f7, derivative_f2_f3, derivative_f2_f4, derivative_f2_f5, derivative_f2_f7, derivative_f3_f4, derivative_f3_f5, derivative_f3_f7, derivative_f4_f5, derivative_f4_f7, derivative_f5_f7, ;16512;15878,5;-633,5;-3,9896715684731
238;base, f2, f3, f4, f5, f8, derivative_f2_f3, derivative_f2_f4, derivative_f2_f5, derivative_f2_f8, derivative_f3_f4, derivative_f3_f5, derivative_f3_f8, derivative_f4_f5, derivative_f4_f8, derivative_f5_f8, ;12204,5;11838;-366,5;-3,09596215576956
240;base, f2, f3, f4, f5, f8, f9, derivative_f2_f3, derivative_f2_f4, derivative_f2_f5, derivative_f2_f8, derivative_f2_f9, derivative_f3_f4, derivative_f3_f5, derivative_f3_f8, derivative_f3_f9, derivative_f4_f5, derivative_f4_f8, derivative_f4_f9, derivative_f5_f8, derivative_f5_f9, derivative_f8_f9, ;12476,5;11893;-583,5;-4,90624737240394
242;base, f2, f4, f5, f6, derivative_f2_f4, derivative_f2_f5, derivative_f2_f6, derivative_f4_f5, derivative_f4_f6, derivative_f5_f6, ;11135,5;11468;332,5;2,89937216602721
244;base, f2, f4, f5, f6, f8, derivative_f2_f4, derivative_f2_f5, derivative_f2_f6, derivative_f2_f8, derivative_f4_f5, derivative_f4_f6, derivative_f4_f8, derivative_f5_f6, derivative_f5_f8, derivative_f6_f8, ;11533;11897;364;3,05959485584602
246;base, f2, f3, f4, f5, f6, derivative_f2_f3, derivative_f2_f4, derivative_f2_f5, derivative_f2_f6, derivative_f3_f4, derivative_f3_f5, derivative_f3_f6, derivative_f4_f5, derivative_f4_f6, derivative_f5_f6, ;14474,5;15163;688,5;4,54065818109872
248;base, f2, f3, f4, f5, f6, f9, derivative_f2_f3, derivative_f2_f4, derivative_f2_f5, derivative_f2_f6, derivative_f2_f9, derivative_f3_f4, derivative_f3_f5, derivative_f3_f6, derivative_f3_f9, derivative_f4_f5, derivative_f4_f6, derivative_f4_f9, derivative_f5_f6, derivative_f5_f9, derivative_f6_f9, ;14738,5;15350;611,5;3,98371335504886
250;base, f2, f4, f5, f6, f7, derivative_f2_f4, derivative_f2_f5, derivative_f2_f6, derivative_f2_f7, derivative_f4_f5, derivative_f4_f6, derivative_f4_f7, derivative_f5_f6, derivative_f5_f7, derivative_f6_f7, ;17479;23262;5783;24,8602871636145
252;base, f2, f3, f4, f5, f6, f7, derivative_f2_f3, derivative_f2_f4, derivative_f2_f5, derivative_f2_f6, derivative_f2_f7, derivative_f3_f4, derivative_f3_f5, derivative_f3_f6, derivative_f3_f7, derivative_f4_f5, derivative_f4_f6, derivative_f4_f7, derivative_f5_f6, derivative_f5_f7, derivative_f6_f7, ;20959,5;32869;11909,5;36,2332288782744
254;base, f2, f4, f5, f6, f7, f8, derivative_f2_f4, derivative_f2_f5, derivative_f2_f6, derivative_f2_f7, derivative_f2_f8, derivative_f4_f5, derivative_f4_f6, derivative_f4_f7, derivative_f4_f8, derivative_f5_f6, derivative_f5_f7, derivative_f5_f8, derivative_f6_f7, derivative_f6_f8, derivative_f7_f8, ;18022;23690,5;5668,5;23,9273126358667
256;base, f2, f4, f5, f6, f7, f8, f9, derivative_f2_f4, derivative_f2_f5, derivative_f2_f6, derivative_f2_f7, derivative_f2_f8, derivative_f2_f9, derivative_f4_f5, derivative_f4_f6, derivative_f4_f7, derivative_f4_f8, derivative_f4_f9, derivative_f5_f6, derivative_f5_f7, derivative_f5_f8, derivative_f5_f9, derivative_f6_f7, derivative_f6_f8, derivative_f6_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;18442;23823,5;5381,5;22,589040233383
258;base, f1, f9, derivative_f1_f9, ;3608;3608;0;0
260;base, f1, f8, f9, derivative_f1_f8, derivative_f1_f9, derivative_f8_f9, ;3929;3842;-87;-2,26444560124935
262;base, f1, f7, f8, derivative_f1_f7, derivative_f1_f8, derivative_f7_f8, ;6168,5;5994,5;-174;-2,90266077237467
264;base, f1, f7, f8, f9, derivative_f1_f7, derivative_f1_f8, derivative_f1_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;6462,5;6057;-405,5;-6,69473336635298
266;base, f1, f6, f9, derivative_f1_f6, derivative_f1_f9, derivative_f6_f9, ;4092,5;4006;-86,5;-2,15926110833749
268;base, f1, f6, f7, f9, derivative_f1_f6, derivative_f1_f7, derivative_f1_f9, derivative_f6_f7, derivative_f6_f9, derivative_f7_f9, ;8240,5;7851;-389,5;-4,96115144567571
270;base, f1, f6, f7, f8, derivative_f1_f6, derivative_f1_f7, derivative_f1_f8, derivative_f6_f7, derivative_f6_f8, derivative_f7_f8, ;8405,5;8015;-390,5;-4,87211478477855
272;base, f1, f6, f7, f8, f9, derivative_f1_f6, derivative_f1_f7, derivative_f1_f8, derivative_f1_f9, derivative_f6_f7, derivative_f6_f8, derivative_f6_f9, derivative_f7_f8, derivative_f7_f9, derivative_f8_f9, ;8742,5;8085;-657,5;-8,13234384662957
274;base, f1, f5, f9, derivative_f1_f5, derivative_f1_f9, derivative_f5_f9, ;4322;4232;-90;-2,12665406427222
276;base, f1, f5, f8, f9, derivative_f1_f5, derivative_f1_f8, derivative_f1_f9, derivative_f5_f8, derivative_f5_f9, derivative_f8_f9, ;4705,5;4458;-247,5;-5,55181695827726
278;base, f1, f5, f6, f8, derivative_f1_f5, derivative_f1_f6, derivative_f1_f8, derivative_f5_f6, derivative_f5_f8, derivative_f6_f8, ;5033,5;4801;-232,5;-4,84274109560508
280;base, f1, f5, f6, f8, f9, derivative_f1_f5, derivative_f1_f6, derivative_f1_f8, derivative_f1_f9, derivative_f5_f6, derivative_f5_f8, derivative_f5_f9, derivative_f6_f8, derivative_f6_f9, derivative_f8_f9, ;5280;4871,5;-408,5;-8,38550754387765
282;base, f1, f5, f7, f9, derivative_f1_f5, derivative_f1_f7, derivative_f1_f9, derivative_f5_f7, derivative_f5_f9, derivative_f7_f9, ;8114,5;7695;-419,5;-5,45159194282002
